id,Account1,Monthly Period,History,Motive,Credit1,Account2,Employment Period,InstallmentRate,Gender&Type,Sponsors,Tenancy Period,Plotsize,Age,Plan,Housing,#Credits,Post,#Authorities,Phone,Expatriate,InstallmentCredit,Yearly Period,Class
id16,aa,12,c2,p0,1893,sacc1,time3,4,M1,G3,4,ME,29,PL3,H2,1,Jb3,1,no,FALSE,9.47826108944412,1.3059496012766,
id393,ad,4,c4,p0,3380,sacc1,time4,1,M1,G1,1,SM,37,PL3,H2,1,Jb3,2,yes,FALSE,18.3069034554557,0.462456762732808,
id654,aa,48,c1,p9,7685,sacc1,time4,2,M1,G3,4,LA,37,PL3,H1,1,Jb3,1,yes,FALSE,42.3280086488225,3.97677182944417,
id603,ad,28,c4,p3,2743,sacc1,time5,4,F0,G1,2,LA,29,PL3,H2,2,Jb3,1,yes,FALSE,15.5959779158207,2.57250190466024,
id541,ab,24,c3,p3,6403,sacc1,time2,1,F0,G1,2,LA,33,PL3,H2,1,Jb3,1,yes,FALSE,34.4014404673553,1.79388851249915,
id688,aa,48,c2,p9,4308,sacc1,time2,3,M1,G1,4,ME,24,PL3,H1,1,Jb3,1,yes,FALSE,23.3385389933473,4.16233925977987,
id532,ad,30,c2,p3,1867,sacc5,time5,4,F0,G1,4,LA,58,PL3,H2,1,Jb3,1,no,FALSE,10.508692088605,2.70382941727767,
id882,aa,27,c2,p3,3416,sacc1,time3,3,F0,G1,2,LA,27,PL3,H2,1,Jb4,1,yes,FALSE,18.8709128115951,2.08861612382368,
id700,ad,24,c2,p3,1552,sacc1,time4,3,F0,G1,1,LA,32,PL1,H2,1,Jb3,2,yes,FALSE,7.67858235093477,1.88313308601992,
id226,ad,12,c3,p1,1503,sacc1,time3,4,F1,G1,4,SM,41,PL3,H1,1,Jb3,1,yes,FALSE,7.29708260648839,0.527804698121238,
id504,aa,18,c2,p3,3509,sacc1,time4,4,M1,G3,1,SM,25,PL3,H2,1,Jb3,1,yes,FALSE,19.5464696797781,1.31373081876242,
id473,ad,6,c4,p3,1740,sacc1,time5,2,F1,G1,2,SM,30,PL3,H1,2,Jb3,1,yes,FALSE,8.50905929447272,0.674162953755173,
id577,ab,36,c3,p0,2862,sacc2,time5,4,F0,G1,3,XL,30,PL3,H3,1,Jb3,1,yes,FALSE,15.1464089377714,3.02913798905387,
id832,aa,18,c2,p2,2473,sacc1,time1,4,F0,G1,1,LA,25,PL3,H2,1,Jb1,1,yes,FALSE,13.7642442956812,1.35124113362234,
id685,ad,15,c2,p2,2186,sacc5,time4,1,M1,G1,4,SM,33,PL1,H1,1,Jb2,1,yes,FALSE,12.7688631827506,1.13931189498018,
id917,aa,12,c4,p1,1526,sacc1,time5,4,F0,G1,4,XL,66,PL3,H3,2,Jb4,1,yes,FALSE,7.89821883943454,0.971283229494118,
id771,ad,60,c2,p0,6527,sacc5,time3,4,F0,G1,4,XL,34,PL3,H3,1,Jb3,2,no,FALSE,35.6129147732184,4.84650942420858,
id894,ab,24,c4,p9,2825,sacc5,time4,4,F0,G1,3,XL,34,PL3,H2,2,Jb3,2,no,FALSE,14.9856977580831,1.95247588503771,
id401,aa,36,c4,p2,5371,sacc1,time3,3,F0,G3,2,ME,28,PL3,H2,2,Jb3,1,yes,FALSE,29.2859461683373,2.93647805699229,
id635,ad,15,c2,p3,1386,sacc5,time3,4,F1,G1,2,SM,40,PL3,H1,1,Jb3,1,no,FALSE,6.85094518233555,1.36767234375225,
id798,ad,24,c4,p2,5150,sacc1,time5,4,F0,G1,4,LA,33,PL3,H2,1,Jb3,1,no,FALSE,26.9993143791064,2.13351694992527,
id274,ad,6,c2,p3,1346,sacc2,time5,2,F0,G1,4,XL,42,PL1,H3,1,Jb3,2,no,FALSE,8.05802034508932,0.518744321755124,
id989,ad,36,c3,p3,4454,sacc1,time3,4,M1,G1,4,SM,34,PL3,H2,2,Jb3,1,yes,FALSE,24.3895730049582,3.37718196313201,
id202,ad,12,c4,p3,930,sacc5,time5,4,F0,G1,4,SM,65,PL3,H2,4,Jb3,1,yes,FALSE,5.47404928686428,0.758125889143562,
id272,aa,12,c2,p2,652,sacc1,time5,4,M1,G1,4,ME,24,PL3,H1,1,Jb3,1,yes,FALSE,3.58018419079014,0.560279342983214,
id1,aa,36,c4,p6,8065,sacc1,time3,3,M1,G1,2,XL,25,PL3,H2,2,Jb4,1,no,FALSE,43.0804796827864,3.47401577735596,
id824,ad,30,c3,p9,4272,sacc2,time3,2,F0,G1,2,ME,26,PL3,H2,2,Jb2,1,yes,FALSE,22.2696792219009,2.42649666435169,
id44,aa,24,c2,p0,1381,sacc5,time3,4,M1,G1,2,ME,35,PL3,H2,1,Jb3,1,yes,FALSE,7.19451742637988,2.27114829255586,
id341,ad,36,c2,p2,10974,sacc1,time1,4,M1,G1,2,LA,26,PL3,H2,2,Jb4,1,no,FALSE,59.9353038015891,3.2085083383787,
id169,ad,12,c1,p8,3447,sacc3,time3,4,M1,G1,3,SM,35,PL3,H2,1,Jb2,2,yes,FALSE,19.3758891201643,0.813409726146888,
id215,aa,42,c3,p3,4370,sacc1,time4,3,F0,G1,2,ME,26,PL1,H2,2,Jb3,2,no,FALSE,23.0521641906119,3.6848225137447,
id590,ad,12,c4,p6,2096,sacc1,time4,2,F0,G1,3,SM,49,PL3,H2,1,Jb2,2,yes,FALSE,11.7633500020009,1.39283186642171,
id92,aa,15,c2,p0,1403,sacc1,time3,2,M1,G1,4,LA,28,PL3,H1,1,Jb3,1,yes,FALSE,7.81276786518515,1.44067550204336,
id855,ad,24,c2,p0,3757,sacc1,time5,4,M1,G2,4,XL,62,PL3,H3,1,Jb3,1,no,FALSE,20.2625064477718,2.38629637741678,
id902,aa,12,c4,p2,2246,sacc1,time5,3,F0,G1,3,ME,60,PL3,H2,2,Jb3,1,yes,FALSE,12.3202784450821,0.669051133889301,
id195,ad,6,c4,p3,1382,sacc1,time3,1,M1,G1,1,LA,28,PL3,H2,2,Jb3,1,no,FALSE,7.72543824457006,0.089116334355401,
id241,ab,36,c3,p9,4455,sacc1,time3,2,M0,G1,2,SM,30,PL2,H2,2,Jb4,1,no,FALSE,24.9567165099644,2.95111663627619,
id833,ad,18,c2,p9,1950,sacc1,time4,4,F0,G1,1,LA,34,PL2,H2,2,Jb3,1,no,FALSE,11.2653362789758,1.13892907951472,
id620,ab,30,c0,p9,4280,sacc2,time3,4,M1,G1,4,LA,26,PL3,H1,2,Jb2,1,yes,FALSE,23.0538248549441,2.01970635694967,
id638,aa,30,c4,p1,6187,sacc2,time4,1,F1,G1,4,LA,24,PL3,H1,2,Jb3,1,yes,FALSE,33.2244556302742,2.28559346281504,
id346,ad,24,c4,p1,2197,sacc5,time4,4,F0,G1,4,LA,43,PL3,H2,2,Jb3,2,no,FALSE,11.1769091776549,2.45021783540129,
id910,aa,47,c2,p0,10722,sacc1,time2,1,M1,G1,1,SM,35,PL3,H2,1,Jb2,1,no,FALSE,58.2571274588923,3.5383989418295,
id70,aa,24,c1,p2,3349,sacc3,time2,4,F0,G1,4,XL,30,PL3,H3,1,Jb3,2,no,FALSE,18.3175209077584,2.25319578140086,
id887,aa,14,c2,p0,3973,sacc1,time1,1,F0,G1,4,XL,22,PL3,H3,1,Jb3,1,yes,FALSE,22.0573477508199,1.06684372006651,
id932,aa,8,c4,p10,1164,sacc1,time5,3,F0,G1,4,XL,51,PL1,H3,2,Jb4,2,no,FALSE,6.73007284059088,0.606914771660091,
id515,ab,45,c4,p3,4746,sacc1,time2,4,F0,G1,2,ME,25,PL3,H2,2,Jb2,1,yes,FALSE,25.0297924584373,4.07324062500994,
id639,ad,42,c2,p3,7166,sacc5,time4,2,F1,G1,4,ME,29,PL3,H1,1,Jb3,1,no,FALSE,38.3081792933601,3.23698616885992,
id986,aa,36,c4,p2,2348,sacc1,time3,3,F1,G1,2,ME,46,PL3,H2,2,Jb3,1,no,FALSE,12.1298402549349,3.39140298936938,
id69,ad,18,c2,p0,6761,sacc5,time3,2,F0,G1,4,LA,68,PL3,H1,2,Jb3,1,yes,FALSE,35.853824892864,1.66670468443366,
id407,ad,11,c4,p3,1154,sacc2,time1,4,M1,G1,4,SM,57,PL3,H2,3,Jb2,1,yes,FALSE,7.0391519860856,1.17682718527147,
id557,ab,16,c4,p0,1175,sacc1,time1,2,F0,G1,3,LA,68,PL3,H3,3,Jb1,1,no,FALSE,6.57344738549652,0.853155745884811,
id171,aa,24,c4,p9,1382,sacc2,time4,4,F0,G1,1,SM,26,PL3,H2,2,Jb3,1,no,FALSE,7.15578591347283,2.2971467531276,
id138,ab,12,c4,p3,3573,sacc1,time3,1,M1,G1,1,SM,23,PL3,H2,1,Jb2,1,yes,FALSE,20.3258246769783,1.13084960641061,
id121,aa,42,c2,p3,3965,sacc1,time2,4,F0,G1,3,LA,34,PL3,H2,1,Jb3,1,yes,FALSE,21.00034822225,3.46223079726725,
id583,ad,21,c2,p1,5248,sacc5,time3,1,F0,G1,3,LA,26,PL3,H2,1,Jb3,1,yes,FALSE,28.8617872054152,1.67206730453947,
id693,aa,12,c2,p3,674,sacc2,time4,4,F1,G1,1,ME,20,PL3,H2,1,Jb3,1,yes,FALSE,2.68407047921933,0.739985261111926,
id326,ad,12,c2,p0,1386,sacc3,time3,2,M1,G1,2,ME,26,PL3,H2,1,Jb3,1,yes,FALSE,8.29362668817316,1.1918069073766,
id763,ad,12,c2,p3,1262,sacc1,time3,3,F0,G1,2,LA,25,PL3,H2,1,Jb3,1,yes,FALSE,7.25928818409234,0.504839540228963,
id734,ad,18,c4,p0,1530,sacc1,time3,3,F0,G1,2,ME,32,PL1,H2,2,Jb3,1,yes,FALSE,8.701976943061,1.1107787009931,
id893,aa,6,c2,p2,428,sacc1,time5,2,M1,G1,1,ME,49,PL1,H2,1,Jb3,1,no,FALSE,2.80234015619777,0.398174115777272,
id794,ad,6,c2,p2,1543,sacc4,time3,4,M0,G1,2,SM,33,PL3,H2,1,Jb3,1,yes,FALSE,9.36398734633169,0.993284164130336,
id433,ab,18,c2,p1,12976,sacc1,time1,3,M1,G1,4,XL,38,PL3,H3,1,Jb4,1,no,FALSE,70.7755936146743,1.75471597257875,
id814,aa,36,c2,p2,3446,sacc1,time5,4,F0,G1,2,LA,42,PL3,H2,1,Jb3,2,yes,FALSE,19.083389132952,2.64767706336941,
id849,ad,6,c1,p3,1750,sacc3,time5,2,F0,G1,4,ME,45,PL1,H2,1,Jb2,2,yes,FALSE,9.58562709108453,0.316880469492255,
id509,aa,18,c2,p0,4380,sacc2,time3,3,F0,G1,4,LA,35,PL3,H2,1,Jb2,2,no,FALSE,23.1923199805343,1.23825257113432,
id94,ad,6,c0,p3,426,sacc1,time5,4,F1,G1,4,LA,39,PL3,H2,1,Jb2,1,yes,FALSE,1.7823907878134,0.349132918769541,
id630,aa,36,c2,p0,1842,sacc1,time2,4,M1,G1,4,LA,34,PL3,H2,1,Jb3,1,no,FALSE,10.6009870763543,3.44732041488537,
id625,ad,36,c2,p1,4686,sacc1,time3,2,F0,G1,2,XL,32,PL3,H3,1,Jb4,1,no,FALSE,25.9224491218628,2.58021342777884,
id238,ab,30,c3,p3,1919,sacc2,time2,4,F0,G1,3,XL,30,PL2,H2,2,Jb4,1,yes,FALSE,10.7808702449517,2.95295239118657,
id21,ad,24,c2,p3,1901,sacc2,time3,4,F0,G1,4,LA,29,PL3,H1,1,Jb4,1,no,FALSE,9.81496209830482,1.51155744823737,
id325,aa,12,c2,p3,1107,sacc1,time3,2,F0,G1,2,SM,20,PL3,H1,1,Jb4,2,no,FALSE,5.95414288874151,0.953709493059554,
id426,ab,12,c2,p9,841,sacc2,time4,2,M1,G1,4,SM,23,PL3,H1,1,Jb2,1,yes,FALSE,3.63427132680834,0.978832953072767,
id258,ad,24,c4,p1,6842,sacc5,time3,2,F0,G1,4,ME,46,PL3,H2,2,Jb4,2,no,FALSE,37.4267911082957,2.44900723115743,
id256,ab,30,c4,p2,8386,sacc1,time4,2,F0,G1,2,ME,49,PL3,H2,1,Jb3,1,yes,FALSE,45.6445821358106,2.03925665404936,
id517,ad,36,c2,p0,3079,sacc5,time3,4,F0,G1,4,SM,36,PL3,H2,1,Jb3,1,yes,FALSE,15.8902907088881,2.53905543219101,
id96,aa,36,c2,p10,15857,sacc1,time1,2,M0,G2,3,LA,43,PL3,H2,1,Jb4,1,yes,FALSE,86.0274740261097,3.11491259155135,
id952,ac,12,c4,p0,1480,sacc3,time1,2,F0,G1,4,XL,66,PL1,H3,3,Jb1,1,yes,FALSE,7.44308489983187,0.572659771378034,
id33,ad,60,c2,p3,10144,sacc2,time4,2,M1,G1,4,SM,21,PL3,H2,1,Jb3,1,no,FALSE,55.3669391401435,5.44152784651208,
id766,ad,18,c2,p2,1533,sacc1,time2,4,F1,G2,1,ME,43,PL3,H2,1,Jb2,2,yes,FALSE,7.63483596121817,1.29013104145644,
id857,ab,20,c3,p10,2629,sacc1,time3,2,F0,G1,3,LA,29,PL1,H2,2,Jb3,1,no,FALSE,14.2471087833634,1.79026436952737,
id572,ad,15,c2,p0,3186,sacc4,time4,2,M1,G1,3,LA,20,PL3,H1,1,Jb3,1,yes,FALSE,18.0126750671168,1.4622864522913,
id328,ab,9,c2,p0,276,sacc1,time3,4,F1,G1,4,SM,22,PL3,H1,1,Jb2,1,yes,FALSE,0.685919736909788,0.589523697140899,
id298,aa,21,c2,p2,3599,sacc1,time4,1,M1,G1,4,LA,26,PL3,H1,1,Jb2,1,yes,FALSE,19.6080903722027,1.66326330276024,
id363,ad,18,c2,p9,1568,sacc2,time3,3,M1,G1,4,ME,24,PL3,H1,1,Jb2,1,yes,FALSE,8.77888014085951,1.42599401992211,
id13,ad,21,c4,p2,2288,sacc1,time2,4,M1,G1,4,ME,23,PL3,H2,1,Jb3,1,no,FALSE,12.9838490881818,1.96042391651149,
id863,ab,14,c2,p9,1410,sacc3,time5,1,F1,G1,2,SM,35,PL3,H2,1,Jb3,1,no,FALSE,7.99541397793699,0.838413009161521,
id540,ad,11,c2,p9,2142,sacc4,time5,1,M0,G1,2,SM,28,PL3,H2,1,Jb3,1,no,FALSE,12.305720431596,1.29447594888839,
id666,ad,24,c4,p1,2346,sacc1,time4,4,F0,G1,3,LA,35,PL3,H2,2,Jb3,1,no,FALSE,12.2328682599658,2.05855683386669,
id552,ad,27,c3,p9,5117,sacc1,time4,3,F0,G1,4,LA,26,PL3,H2,2,Jb3,1,yes,FALSE,27.8072291524881,2.74944899714162,
id248,aa,15,c2,p3,1053,sacc1,time2,4,F1,G1,2,SM,27,PL3,H2,1,Jb3,1,yes,TRUE,6.50215669114409,1.62425078879064,
id909,ad,18,c2,p0,1820,sacc1,time3,2,F1,G1,2,ME,30,PL3,H2,1,Jb4,1,no,FALSE,10.2448865640124,1.20494919362273,
id229,ad,24,c4,p5,2058,sacc1,time3,4,M0,G1,2,SM,33,PL3,H2,2,Jb3,1,no,FALSE,11.7401070208659,1.70033611787404,
id538,aa,48,c2,p6,7476,sacc1,time4,4,F0,G1,1,XL,50,PL3,H3,1,Jb4,1,no,FALSE,41.3492975778519,3.65545800992162,
id847,aa,42,c2,p2,7882,sacc1,time4,2,F0,G3,4,ME,45,PL3,H3,1,Jb3,2,yes,FALSE,43.2959245522225,3.64008074054758,
id343,ab,12,c4,p0,3124,sacc1,time2,1,F0,G1,3,SM,49,PL1,H2,2,Jb2,2,yes,FALSE,17.4095890064762,1.1296686863739,
id40,ad,36,c3,p2,7678,sacc3,time4,2,M1,G1,4,LA,40,PL3,H2,2,Jb3,1,no,FALSE,41.2651435277799,2.53069441654553,
id984,aa,21,c2,p3,2606,sacc1,time2,4,M1,G1,4,ME,28,PL3,H1,1,Jb4,1,no,FALSE,14.5983953277025,1.98300551122046,
id181,aa,36,c2,p2,5179,sacc1,time4,4,F0,G1,2,ME,29,PL3,H2,1,Jb3,1,yes,FALSE,28.0552412413531,2.83777759312168,
id691,ad,9,c2,p2,1980,sacc1,time2,2,M1,G2,2,LA,19,PL3,H1,2,Jb3,1,yes,FALSE,11.2627744025806,0.260656825539565,
id359,ad,24,c2,p3,3105,sacc5,time2,4,F0,G1,2,LA,25,PL3,H2,2,Jb3,1,yes,FALSE,16.2431890034862,1.80962366944049,
id242,ab,24,c2,p1,12579,sacc1,time5,4,M1,G1,2,XL,44,PL3,H3,1,Jb4,1,no,FALSE,68.9566843803226,1.97279799375345,
id6,aa,24,c2,p2,4020,sacc1,time3,2,F0,G1,2,LA,27,PL2,H2,1,Jb3,1,yes,FALSE,20.8696974509682,2.11787224626327,
id741,ad,48,c4,p9,7629,sacc5,time5,4,M0,G1,2,LA,46,PL1,H2,2,Jb4,2,yes,FALSE,41.7581282330592,4.29192848541942,
id919,ab,12,c2,p3,1103,sacc1,time4,4,F0,G3,3,SM,29,PL3,H2,2,Jb3,1,yes,TRUE,6.07238357871008,0.598432129543787,
id403,ab,18,c2,p9,2622,sacc2,time3,4,F0,G1,4,LA,34,PL3,H2,1,Jb3,1,yes,FALSE,14.2389997105586,1.05227564088471,
id621,aa,6,c4,p0,4716,sacc5,time2,1,F0,G1,3,SM,44,PL3,H2,2,Jb2,2,yes,FALSE,26.3651426652192,0.426626518002329,
id349,ad,18,c4,p3,1169,sacc5,time3,4,F0,G1,3,ME,29,PL3,H2,2,Jb3,1,no,FALSE,6.11980679360919,1.53561511020808,
id484,ab,60,c2,p0,7408,sacc2,time2,4,M1,G1,2,ME,24,PL3,H2,1,Jb4,1,yes,FALSE,39.6102431748653,5.38926309063932,
id418,aa,24,c2,p0,1207,sacc1,time2,4,M1,G1,4,ME,24,PL3,H1,1,Jb3,1,yes,FALSE,6.81340904677845,1.66985740652602,
id643,ac,12,c2,p3,1297,sacc1,time3,3,F1,G1,4,SM,23,PL3,H1,1,Jb3,1,yes,FALSE,7.87041905387732,1.15929910595036,
id908,ad,15,c2,p3,1979,sacc5,time5,4,F0,G1,2,LA,35,PL3,H2,1,Jb3,1,yes,FALSE,11.3330639196621,1.3320576479951,
id722,ad,24,c2,p3,1413,sacc1,time3,4,F1,G1,2,ME,28,PL3,H2,1,Jb3,1,yes,FALSE,8.06554216572371,2.19484938641605,
id466,ab,18,c0,p0,2278,sacc2,time2,3,M1,G1,3,LA,28,PL3,H2,2,Jb3,1,yes,FALSE,12.7313054523596,1.93751956929035,
id469,ad,18,c2,p1,3378,sacc5,time3,2,F0,G1,1,ME,31,PL3,H2,1,Jb3,1,no,FALSE,18.8506770402671,1.56249969483315,
id421,aa,6,c2,p2,1374,sacc1,time3,1,F0,G1,2,SM,36,PL1,H2,1,Jb2,1,no,FALSE,7.09593483583038,0.564572880181848,
id81,ad,6,c2,p3,518,sacc1,time3,3,M1,G1,1,SM,29,PL3,H2,1,Jb3,1,yes,FALSE,3.11959653285709,0.00913158613509,
id802,ab,8,c2,p3,760,sacc1,time4,4,M1,G3,2,SM,44,PL3,H2,1,Jb2,1,yes,FALSE,3.40671792046961,0.859419958959662,
id57,aa,10,c4,p0,1038,sacc1,time4,4,F0,G2,3,ME,49,PL3,H2,2,Jb3,1,no,FALSE,6.01075464911228,0.612307330396567,
id920,ab,24,c0,p9,4241,sacc1,time3,1,F0,G1,4,SM,36,PL3,H2,3,Jb2,1,no,FALSE,23.0196467902261,2.49934602104596,
id592,ad,28,c1,p1,7824,sacc5,time2,3,F0,G3,4,SM,40,PL1,H1,2,Jb3,2,no,FALSE,43.3189491882653,1.84909827422238,
id529,ac,12,c2,p3,1881,sacc1,time3,2,M1,G1,2,LA,44,PL3,H1,1,Jb2,1,no,FALSE,10.3936516399656,0.668804861364207,
id10,ac,36,c2,p3,4210,sacc1,time3,4,F0,G1,2,LA,26,PL3,H2,1,Jb3,1,yes,FALSE,23.267061867933,2.99848415206471,
id78,aa,18,c1,p3,1940,sacc1,time2,3,F0,G2,4,XL,36,PL1,H3,1,Jb4,1,no,FALSE,10.5729958638791,1.90271000832065,
id353,aa,27,c4,p9,2442,sacc1,time5,4,F0,G1,4,LA,43,PL2,H2,4,Jb4,2,no,FALSE,12.6805656406432,1.98580235799871,
id991,ab,12,c2,p1,2028,sacc5,time3,4,F0,G1,2,LA,30,PL3,H2,1,Jb3,1,yes,FALSE,11.7665844510861,1.23884067036018,
id922,aa,9,c2,p2,2136,sacc1,time3,3,F0,G1,2,SM,25,PL3,H2,1,Jb3,1,yes,FALSE,11.7171064035735,0.472421907255147,
id516,ad,12,c2,p0,2390,sacc5,time5,4,F0,G1,3,LA,50,PL3,H2,1,Jb3,1,no,FALSE,12.0084074691422,1.01018064209075,
id9,ad,24,c4,p1,3868,sacc1,time5,4,M1,G1,2,LA,41,PL3,H1,2,Jb4,1,no,FALSE,20.9314024449084,2.49848721395822,
id462,ad,18,c2,p3,2051,sacc1,time2,4,F0,G1,1,SM,33,PL3,H2,1,Jb3,1,yes,FALSE,11.034768626163,1.04546017101371,
id588,ad,12,c2,p1,1413,sacc4,time4,3,F0,G1,2,ME,55,PL3,H2,1,Jb3,1,yes,TRUE,7.38870472860274,0.597731667513178,
id374,aa,12,c2,p2,1858,sacc1,time2,4,M1,G1,1,LA,22,PL3,H1,1,Jb3,1,yes,FALSE,9.61563952560618,1.17253881842177,
id156,ad,48,c4,p1,2751,sacc5,time5,4,F0,G1,3,LA,38,PL3,H2,2,Jb3,2,no,FALSE,15.602148468345,4.03668440079302,
id790,ad,12,c2,p3,886,sacc5,time3,4,M1,G1,2,LA,21,PL3,H2,1,Jb3,1,yes,FALSE,4.00829680868747,1.39155982708047,
id870,ad,36,c3,p9,7980,sacc5,time2,4,F0,G1,4,LA,27,PL3,H1,2,Jb3,1,no,FALSE,43.6162745111308,3.11456629622612,
id381,ad,15,c2,p1,1300,sacc5,time5,4,F0,G1,4,XL,45,PL1,H3,1,Jb3,2,yes,FALSE,6.50462299803322,1.66551289159659,
id397,ab,7,c2,p3,2415,sacc1,time3,3,F0,G3,2,SM,34,PL3,H2,1,Jb3,1,yes,FALSE,12.2686042259881,0.563469713589258,
id308,ad,21,c3,p2,1591,sacc2,time4,4,F0,G1,3,SM,34,PL3,H2,2,Jb4,1,yes,FALSE,8.1761457321582,1.45008236537379,
id260,ac,9,c2,p3,745,sacc1,time3,3,M1,G1,2,SM,28,PL3,H2,1,Jb2,1,yes,FALSE,4.7135645726629,1.14979851566563,
id432,ad,24,c2,p3,5943,sacc5,time2,1,M1,G1,1,LA,44,PL3,H2,2,Jb3,1,no,FALSE,31.4428026712145,1.5008267135672,
id994,ac,6,c2,p0,709,sacc4,time2,2,F1,G1,2,SM,27,PL3,H2,1,Jb1,1,yes,TRUE,3.90639095948087,0.630968118255097,
id189,ab,12,c4,p0,2366,sacc3,time4,3,M0,G1,3,LA,36,PL3,H2,1,Jb4,1,no,FALSE,12.7438195539392,0.742857891209148,
id254,ab,15,c1,p0,6850,sacc2,time1,1,F0,G1,2,ME,34,PL3,H2,1,Jb4,2,no,FALSE,36.3259487775831,1.23868908451904,
id797,ad,24,c3,p9,2978,sacc5,time3,4,F0,G1,4,SM,32,PL3,H2,2,Jb3,2,no,FALSE,16.9748898202709,2.38683648899841,
id873,ab,12,c2,p2,2762,sacc5,time5,1,M1,G1,2,ME,25,PL1,H2,1,Jb3,1,no,FALSE,14.8916253367403,1.33325221108547,
id159,ab,24,c2,p2,3069,sacc2,time5,4,F0,G1,4,XL,30,PL3,H3,1,Jb3,1,yes,FALSE,16.9856197742115,2.43735646055907,
id232,aa,36,c2,p1,5493,sacc1,time5,2,F0,G1,4,XL,42,PL3,H3,1,Jb3,2,yes,FALSE,29.6884630833306,2.97191070172314,
id400,ab,36,c2,p3,2671,sacc2,time3,4,M1,G2,4,XL,50,PL3,H3,1,Jb3,1,yes,FALSE,14.9516547320817,3.37823367715431,
id742,aa,21,c4,p0,1602,sacc1,time5,4,F1,G1,3,LA,30,PL3,H2,2,Jb3,1,no,FALSE,9.64346865193253,1.45347287371779,
id715,ab,9,c2,p0,1549,sacc5,time2,4,F0,G1,2,SM,35,PL3,H2,1,Jb1,1,yes,FALSE,7.6719502888067,0.412470255962239,
id537,ad,15,c4,p2,2788,sacc1,time4,2,M1,G2,3,LA,24,PL1,H2,2,Jb3,1,yes,FALSE,15.7540378674048,1.11310566265397,
id542,ab,6,c2,p3,753,sacc1,time3,2,M1,G3,3,SM,64,PL3,H2,1,Jb3,1,yes,FALSE,4.83257696140871,0.751469519328864,
id236,ad,48,c4,p3,3578,sacc5,time5,4,F0,G1,1,SM,47,PL3,H2,1,Jb3,1,no,FALSE,19.2064320134765,4.33535319232944,
id817,ad,24,c4,p3,2684,sacc1,time3,4,F0,G1,2,SM,35,PL3,H2,2,Jb2,1,yes,FALSE,14.0751265171838,2.17515565983469,
id27,ab,8,c2,p2,1237,sacc1,time3,3,M1,G1,4,SM,24,PL3,H2,1,Jb3,1,yes,FALSE,7.59274694131852,0.967971458402615,
id413,aa,48,c4,p1,6331,sacc1,time5,4,F0,G1,4,XL,46,PL3,H3,2,Jb3,1,no,FALSE,34.8962872116884,4.08134700079769,
id708,aa,12,c1,p0,697,sacc1,time2,4,F0,G1,2,LA,46,PL1,H2,2,Jb3,1,no,FALSE,3.337867297606,0.569544906320978,
id97,ab,36,c2,p6,12612,sacc2,time3,1,F0,G1,4,XL,47,PL3,H3,1,Jb3,2,no,FALSE,68.4313370998025,2.63901543910431,
id815,ad,18,c3,p9,2169,sacc1,time3,4,F1,G1,2,LA,28,PL3,H2,1,Jb3,1,no,FALSE,12.315521278871,1.73483736404931,
id47,ad,9,c2,p2,1313,sacc1,time5,1,F0,G1,4,LA,20,PL3,H2,1,Jb3,1,yes,FALSE,7.28069225716044,0.637276204531704,
id72,ab,36,c1,p4,3990,sacc5,time2,3,M1,G1,2,XL,29,PL1,H2,1,Jb1,1,yes,FALSE,21.7812383661447,2.59185365328398,
id595,ad,18,c2,p2,2515,sacc1,time3,3,F0,G1,4,SM,43,PL3,H2,1,Jb3,1,no,FALSE,14.1267486123889,1.42609232979275,
id291,ad,18,c4,p3,1582,sacc4,time5,4,F0,G1,4,LA,46,PL3,H2,2,Jb3,1,yes,FALSE,7.64034518715323,1.43987480986589,
id647,ab,30,c3,p9,2503,sacc2,time5,4,F0,G1,2,ME,41,PL2,H2,2,Jb3,1,yes,FALSE,13.4831390279797,2.13367696845945,
id889,ad,42,c4,p2,4042,sacc3,time3,4,F0,G1,4,SM,36,PL3,H2,2,Jb3,1,no,FALSE,20.987514240399,3.01750415862618,
id37,ad,48,c4,p1,8858,sacc5,time4,2,F0,G1,1,XL,35,PL3,H3,2,Jb3,1,no,FALSE,48.4971953254435,4.06796106804348,
id445,ad,18,c4,p0,2775,sacc1,time4,2,F0,G1,2,ME,31,PL1,H2,2,Jb3,1,yes,FALSE,14.5450257236336,1.84039457521672,
id366,aa,6,c4,p3,1957,sacc1,time4,1,M1,G1,4,LA,31,PL3,H2,1,Jb3,1,yes,FALSE,9.72690667242945,0.022286629476489,
id430,aa,24,c0,p2,4110,sacc1,time5,3,F0,G1,4,XL,23,PL1,H1,2,Jb3,2,yes,FALSE,22.1787520673471,1.61058144050427,
id434,ab,24,c2,p1,11560,sacc1,time3,1,M1,G1,4,LA,23,PL3,H1,2,Jb4,1,yes,FALSE,63.1784041957084,2.4779137007977,
id296,aa,24,c2,p2,2996,sacc5,time3,2,F1,G1,4,LA,20,PL3,H2,1,Jb3,1,yes,FALSE,15.9449942304722,1.62033587803147,
id675,ad,24,c2,p3,2284,sacc1,time4,4,F0,G1,2,LA,28,PL3,H2,1,Jb3,1,no,FALSE,12.9180102285017,1.85438179962691,
id290,aa,24,c4,p1,2957,sacc1,time5,4,F0,G1,4,ME,63,PL3,H2,2,Jb3,1,no,FALSE,15.6751152485905,2.38208268147196,
